ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics
270844,Imperial Settlers: Empires of the North,2019,1,4,90,10,3885,7,,,,
221965,The Fox in the Forest,2017,2,2,30,10,8895,7,,,,
240196,Betrayal Legacy,2018,3,5,90,12,3180,7,,,,
125618,Libertalia,2012,2,6,60,14,12435,7,,,,
233312,Stuffed Fables,2018,2,4,90,7,4451,7,,,,
90419,Airlines Europe,2011,2,5,75,10,6825,7,,,,
270633,Aeon's End: The New Age,2019,1,4,60,14,1383,8,,,,
42052,Vinhos,2010,2,4,135,12,4447,7,,,,
163968,Elysium,2015,2,4,60,14,8502,7,,,,
9674,Ingenious,2004,1,4,45,10,15633,7,,,,
21790,Thurn and Taxis,2006,2,4,60,10,18128,7,,,,
257501,KeyForge: Call of the Archons,2018,2,2,45,14,9343,7,,,,
31999,TZAAR,2007,2,2,60,13,3223,7,,,,
192836,The Colonists,2016,1,4,360,12,3406,7,,,,
256730,Pipeline,2019,2,4,120,12,3006,7,,,,
218603,Photosynthesis,2017,2,4,60,10,16757,7,,,,
34119,Tales of the Arabian Nights,2009,1,6,120,12,11581,7,,,,
27173,Vikings,2007,2,4,60,10,7935,7,,,,
232043,Queendomino,2017,2,4,25,8,8016,7,,,,
171,Chess,1475,2,2,60,6,28745,7,,,,
144797,Argent: The Consortium,2015,2,5,150,10,3170,7,,,,
226522,Exit: The Game - Dead Man on the Orient Express,2017,1,4,90,12,3024,7,,,,
180974,Potion Explosion,2015,2,4,45,8,13444,7,,,,
133038,Pathfinder Adventure Card Game: Rise of the Runelords - Base Set,2013,1,4,90,13,12022,7,,,,
18,RoboRally,1994,2,8,120,12,22465,7,,,,
475,Taj Mahal,2000,3,5,100,12,7087,7,,,,
97842,Last Will,2011,2,5,75,14,9043,7,,,,
142379,Escape Plan,2019,1,5,120,12,3522,7,,,,
133473,Sushi Go!,2013,2,5,15,8,34794,7,,,,
181530,Runebound (Third Edition),2015,2,4,180,14,4988,7,,,,
183562,Star Wars: X-Wing Miniatures Game - The Force Awakens Core Set,2015,2,2,45,14,2814,7,,,,
22827,StarCraft: The Board Game,2007,2,6,240,12,7052,7,,,,
12942,No Thanks!,2004,3,7,20,8,20354,7,,,,
156858,Black Orchestra,2016,1,5,90,14,4263,7,,,,
3685,Hammer of the Scots,2002,2,2,180,12,3849,7,,,,
11,Bohnanza,1997,2,7,45,13,38260,7,,,,
297030,Tekhenu: Obelisk of the Sun,2020,1,4,120,14,2329,7,,,,
205398,Citadels,2016,2,8,60,10,7632,7,,,,
27746,Colosseum,2007,3,5,90,10,8444,7,,,,
156009,Port Royal,2014,2,5,50,8,12971,7,,,,
31730,Chicago Express,2007,2,6,60,12,7408,7,,,,
15363,Nexus Ops,2005,2,4,90,12,8487,7,,,,
141572,Paperback,2014,2,5,45,8,8942,7,,,,
183251,Karuba,2015,2,4,40,8,8690,7,,,,
151022,Baseball Highlights: 2045,2015,1,4,45,9,3675,7,,,,
91312,Discworld: Ankh-Morpork,2011,2,4,60,11,9247,7,,,,
155703,Evolution,2014,2,6,60,12,13614,7,,,,
39351,Automobile,2009,3,5,120,12,5375,7,,,,
160010,Conan,2016,2,5,90,14,3959,7,,,,
17405,1846: The Race for the Midwest,2005,3,5,240,14,2150,7,,,,
6472,A Game of Thrones,2003,3,5,180,12,10151,7,,,,
223040,Fantasy Realms,2017,3,6,20,14,4396,7,,,,
6249,Alhambra,2003,2,6,60,8,28689,7,,,,
128780,Pax Porfiriana,2012,1,6,120,12,2994,7,,,,
140603,Francis Drake,2013,3,5,120,14,4517,7,,,,
212445,Blood Bowl (2016 Edition),2016,2,2,120,12,2231,8,,,,
159508,AquaSphere,2014,2,4,100,12,6472,7,,,,
2346,DVONN,2001,2,2,30,9,4455,7,,,,
39938,Carson City,2009,2,5,90,12,6744,7,,,,
205359,Star Wars: Destiny,2016,2,2,30,10,4591,7,,,,
251658,Sprawlopolis,2018,1,4,20,8,4117,7,,,,
153938,Camel Up,2014,2,8,30,8,22805,7,,,,
169255,A Game of Thrones: The Card Game (Second Edition),2015,2,4,120,14,4211,7,,,,
271055,Dwellings of Eldervale,2020,1,5,150,14,1591,8,,,,
73171,Earth Reborn,2010,2,4,180,13,3241,7,,,,
113924,Zombicide,2012,1,6,60,14,16553,7,,,,
262215,Blackout: Hong Kong,2018,1,4,150,14,3738,7,,,,
42776,Gears of War: The Board Game,2011,1,4,180,14,4696,7,,,,
245654,Railroad Ink: Deep Blue Edition,2018,1,6,30,8,6520,7,,,,
196326,Love Letter Premium,2016,2,8,30,8,4322,7,,,,
172308,Broom Service,2015,2,5,75,10,8094,7,,,,
9625,Struggle of Empires,2004,2,7,240,13,3804,7,,,,
262543,Wavelength,2019,2,12,45,14,3747,7,,,,
143519,Quantum,2013,2,4,60,13,6543,7,,,,
42215,Tobago,2009,2,4,60,10,10630,7,,,,
302723,Forgotten Waters,2020,3,7,240,14,1807,8,,,,
119432,Snowdonia,2012,1,5,90,10,4553,7,,,,
231733,Obsession,2018,1,4,90,14,1828,8,,,,
84419,Space Empires: 4X,2011,1,4,180,12,3038,7,,,,
4390,Carcassonne: Hunters and Gatherers,2002,2,5,35,8,11118,7,,,,
28023,Jamaica,2007,2,6,60,8,16269,7,,,,
269144,Hadara,2019,2,5,60,10,3767,7,,,,
174785,Mare Nostrum: Empires,2016,3,5,120,14,3453,7,,,,
209778,Magic Maze,2017,1,8,15,8,15632,7,,,,
1513,The Republic of Rome,1990,1,6,300,14,3921,7,,,,
503,Through the Desert,1998,2,5,45,10,12717,7,,,,
30869,Thebes,2007,2,4,60,8,9175,7,,,,
130960,Triumph & Tragedy: European Balance of Power 1936-1945,2015,2,3,360,12,1800,8,,,,
117959,Las Vegas,2012,2,5,30,8,9242,7,,,,
131357,Coup,2012,2,6,15,13,36020,7,,,,
163166,One Night Ultimate Werewolf Daybreak,2015,3,7,10,8,4874,7,,,,
121408,Trains,2012,2,4,45,12,7667,7,,,,
170561,Valeria: Card Kingdoms,2016,1,5,45,13,4124,7,,,,
24508,Taluva,2006,2,4,45,8,7798,7,,,,
116998,Thunderstone Advance: Towers of Ruin,2012,1,5,45,12,4595,7,,,,
58281,Summoner Wars,2009,2,4,60,9,6215,7,,,,
202426,Sidereal Confluence: Remastered Edition,2017,4,9,180,14,2350,7,,,,
150997,Shadows of Brimstone: Swamps of Death,2014,1,4,180,12,2193,8,,,,
180511,Shakespeare,2015,1,4,90,13,3831,7,,,,
50750,Belfort,2011,2,5,120,12,5954,7,,,,
121288,Dixit: Journey,2012,3,6,30,8,4197,7,,,,
135219,The Battle of Five Armies,2014,2,2,240,13,2271,7,,,,
37904,Formula D,2008,2,10,60,8,17148,7,,,,
10547,Betrayal at House on the Hill,2004,3,6,60,12,37065,7,,,,
198953,Pax Renaissance,2016,2,4,120,12,1902,8,,,,
1353,Time's Up!,1999,4,18,90,12,5043,7,,,,
216734,Dice Throne: Season One,2018,2,6,40,8,3802,7,,,,
274637,Unmatched: Battle of Legends,,,,,,,,,,,
134726,Smash Up: Awesome Level 9000,2013,2,2,45,12,6499,7,,,,
70512,Luna,2010,1,4,100,12,4487,7,,,,
65532,Defenders of the Realm,2010,1,4,90,13,5217,7,,,,
111799,Cuba Libre,2013,1,4,180,14,2542,7,,,,
21763,Mr. Jack,2006,2,2,30,9,15349,7,,,,
224710,Zombicide: Green Horde,2018,1,6,60,14,2889,7,,,,
160495,ZhanGuo,2014,2,4,120,12,2863,7,,,,
88,Torres,1999,2,4,60,12,8734,7,,,,
126792,Myrmes,2012,2,4,120,13,5058,7,,,,
30380,Cuba,2007,2,5,120,10,7899,7,,,,
3201,Lord of the Rings: The Confrontation,2002,2,2,30,12,6541,7,,,,
232414,Oceans,2020,2,4,90,12,2782,7,,,,
3307,Wallenstein,2002,3,5,150,12,3502,7,,,,
181521,Warhammer Quest: The Adventure Card Game,2015,1,4,60,14,4910,7,,,,
193949,Star Trek: Ascendancy,2016,3,3,180,14,2622,7,,,,
20963,Fury of Dracula (Second Edition),2005,2,5,180,10,8982,7,,,,
150145,Skull King,2013,2,6,30,8,4115,7,,,,
46,Medici,1995,2,6,60,10,7146,7,,,,
203416,Exit: The Game - The Pharaoh's Tomb,2016,1,6,90,12,5329,7,,,,
155624,Specter Ops,2015,2,5,120,13,5631,7,,,,
13004,The Downfall of Pompeii,2004,2,4,45,10,7377,7,,,,
5782,Coloretto,2003,2,5,30,8,18014,6,,,,
173064,Leaving Earth,2015,1,5,180,15,2353,7,,,,
113294,Escape: The Curse of the Temple,2012,1,5,10,8,15482,6,,,,
107529,Kingdom Builder,2011,2,4,45,8,19682,6,,,,
123540,Tokaido,2012,2,5,45,8,20663,6,,,,
100423,Elder Sign,2011,1,8,90,13,22154,6,,,,
162007,Steampunk Rally,2015,2,8,60,14,5743,7,,,,
252328,Star Wars: X-Wing (Second Edition),2018,2,2,45,14,1689,8,,,,
15364,Vegas Showdown,2005,3,5,75,12,6080,7,,,,
171499,Cacao,2015,2,4,45,8,8315,7,,,,
154825,Arkwright,2014,2,4,240,12,1999,7,,,,
586,Up Front,1983,2,3,60,12,2156,7,,,,
213893,Yamataï,2017,2,4,80,13,5451,7,,,,
68425,Eminent Domain,2011,2,4,45,10,9520,7,,,,
9823,Advanced Squad Leader: Starter Kit #1,2004,2,2,120,13,2380,7,,,,
72321,The Networks,2016,1,5,90,13,5269,7,,,,
220,High Society,1995,3,5,30,10,8929,7,,,,
36235,The Duke,2013,2,2,30,13,3782,7,,,,
146278,Tash-Kalar: Arena of Legends,2013,2,4,60,13,6071,7,,,,
245655,The King's Dilemma,2019,3,5,60,14,1746,8,,,,
308765,Praga Caput Regni,2020,1,4,120,12,1459,8,,,,
179803,Arcadia Quest: Inferno,2017,2,4,120,13,1932,8,,,,
168584,Love Letter: Batman,2015,2,4,20,10,5032,7,,,,
143741,BANG! The Dice Game,2013,3,8,15,8,19826,6,,,,
264241,Mandala,2019,2,2,20,10,2338,7,,,,
73761,K2,2010,1,5,60,8,9076,7,,,,
2163,Space Hulk,1989,2,4,45,12,3638,7,,,,
193558,The Oracle of Delphi,2016,2,4,100,12,4206,7,,,,
192457,Cry Havoc,2016,2,4,120,10,5901,7,,,,
699,HeroQuest,1989,2,5,90,14,10992,7,,,,
175095,Dawn of the Zeds (Third Edition),2016,1,5,120,14,1584,8,,,,
232219,Dragon Castle,2017,2,4,45,8,5628,7,,,,
55600,Shipyard,2009,2,4,120,11,3715,7,,,,
242574,Century: Eastern Wonders,2018,2,4,45,8,5556,7,,,,
22345,Yspahan,2006,2,4,60,8,7746,7,,,,
173442,Empires: Age of Discovery,2015,2,6,150,10,1890,7,,,,
258036,Between Two Castles of Mad King Ludwig,2018,2,7,60,10,3947,7,,,,
156336,Onirim (Second Edition),2014,1,2,15,10,8119,7,,,,
31563,Middle-Earth Quest,2009,2,4,180,13,3946,7,,,,
270673,Silver & Gold,2019,2,4,20,8,3692,7,,,,
137988,Zombicide Season 2: Prison Outbreak,2013,1,6,60,13,4257,7,,,,
2955,Mexica,2002,2,4,90,10,5063,7,,,,
143515,Coal Baron,2013,2,4,75,10,4305,7,,,,
170624,Crusaders: Thy Will Be Done,2018,2,4,60,14,2675,7,,,,
167400,Ashes Reborn: Rise of the Phoenixborn,2015,2,4,120,14,5123,7,,,,
168435,Between Two Cities,2015,1,7,25,8,9486,7,,,,
165401,Wir sind das Volk!,2014,2,2,150,12,1987,7,,,,
79127,Star Trek: Fleet Captains,2011,2,4,120,14,3153,7,,,,
43528,World Without End,2009,2,4,120,12,4630,7,,,,
7717,Carcassonne: The Castle,2003,2,2,30,8,7567,7,,,,
69789,Ascension: Deckbuilding Game,2010,1,4,30,13,11811,7,,,,
432,6 nimmt!,1994,2,10,45,8,20629,6,,,,
158889,Summoner Wars: Alliances Master Set,2014,2,4,45,9,1634,8,,,,
153016,Telestrations: 12 Player Party Pack,2011,4,12,30,12,2166,7,,,,
29603,D-Day at Omaha Beach,2009,1,2,480,12,1521,8,,,,
132018,Churchill,2015,1,3,300,14,2373,7,,,,
156943,Saint Petersburg (Second Edition),2014,2,5,60,13,2843,7,,,,
26997,1989: Dawn of Freedom,2012,2,2,150,12,2043,7,,,,
163839,Feudum,2017,2,5,180,12,2726,7,,,,
226320,My Little Scythe,2017,1,6,60,8,3801,7,,,,
483,Diplomacy,1959,2,7,360,12,12105,7,,,,
244228,Reef,2018,2,4,45,8,6821,7,,,,
220520,Caverna: Cave vs Cave,2017,1,2,40,10,5067,7,,,,
110277,Among the Stars,2012,2,4,30,12,6677,7,,,,
201825,Ex Libris,2017,1,4,45,10,5014,7,,,,
87890,Prêt-à-Porter,2010,2,4,90,10,3362,7,,,,
162286,Super Motherload,2015,2,4,75,13,3358,7,,,,
47185,Warhammer: Invasion,2009,2,2,45,13,5692,7,,,,
71721,Space Hulk: Death Angel - The Card Game,2010,1,6,60,13,12222,6,,,,
2398,Cribbage,1630,2,4,30,10,8302,7,,,,
38996,Washington's War,2010,2,2,90,0,2375,7,,,,
160499,King of New York,2014,2,6,40,10,14174,6,,,,
241724,Villagers,2019,1,5,60,10,4182,7,,,,
170416,Vast: The Crystal Caverns,2016,1,5,75,10,5833,7,,,,
24800,Conflict of Heroes: Awakening the Bear! - Russia 1941-42,2008,1,4,120,10,2975,7,,,,
169654,Deep Sea Adventure,2014,2,6,30,8,10755,6,,,,
41002,Vasco da Gama,2009,2,4,120,12,4289,7,,,,
244992,The Mind,2018,2,4,15,8,19317,6,,,,
200147,Kanagawa,2016,2,4,45,10,7036,7,,,,
20100,Wits & Wagers,2005,3,7,25,10,13372,6,,,,
246684,Smartphone Inc.,2018,1,5,90,12,2047,7,,,,
131287,Panamax,2014,2,4,100,12,3574,7,,,,
203417,Exit: The Game - The Secret Lab,2016,1,6,150,12,5581,7,,,,
183840,Oh My Goods!,2015,2,4,30,10,9383,7,,,,
177590,13 Days: The Cuban Missile Crisis,2016,2,2,45,10,3758,7,,,,
91872,Dungeons & Dragons: The Legend of Drizzt Board Game,2011,1,5,60,12,5572,7,,,,
30957,Tribune: Primus Inter Pares,2007,2,5,120,12,4421,7,,,,
18098,Napoleon's Triumph,2007,2,2,180,12,1699,7,,,,
117915,Yedo,2012,2,5,180,14,3474,7,,,,
21882,Blue Moon City,2006,2,4,50,14,7697,7,,,,
256382,Disney Villainous,2018,2,6,50,10,9955,7,,,,
179275,One Deck Dungeon,2016,1,2,45,14,8027,7,,,,
40628,Finca,2009,2,4,45,10,6818,7,,,,
148575,Marvel Dice Masters: Avengers vs. X-Men,2014,2,2,60,14,5534,7,,,,
113997,Tajemnicze Domostwo,2013,2,7,60,8,4882,7,,,,
163602,XCOM: The Board Game,2015,1,4,120,14,7891,7,,,,
166384,Spyfall,2014,3,8,15,13,18226,6,,,,
214880,City of the Big Shoulders,2019,2,4,180,14,1729,7,,,,
171273,FUSE,2015,1,5,10,10,7036,7,,,,
1035,Squad Leader,1977,2,2,60,14,3154,7,,,,
224597,Warhammer Underworlds: Shadespire,2017,2,2,30,12,2532,7,,,,
2453,Blokus,2000,2,4,20,7,22895,6,,,,
12002,Jambo,2004,2,2,45,12,7965,7,,,,
156566,Lords of Xidit,2014,3,5,90,14,5261,7,,,,
270970,Century: A New World,2019,2,4,45,8,2880,7,,,,
233247,Civilization: A New Dawn,2017,2,4,120,14,4283,7,,,,
256952,Zombie Kidz Evolution,2018,2,4,15,7,1918,7,,,,
181687,The Pursuit of Happiness,2015,1,4,90,12,4107,7,,,,
269511,Cooper Island,2019,1,4,120,12,2080,7,,,,
12962,Reef Encounter,2004,2,4,120,10,4970,7,,,,
528,ZÈRTZ,1999,2,2,60,9,3915,7,,,,
135779,A Fake Artist Goes to New York,2012,5,10,20,8,4790,7,,,,
28181,Combat Commander: Pacific,2008,2,2,180,12,1472,8,,,,
145659,Scoville,2014,2,6,90,13,4769,7,,,,
264055,Draftosaurus,2019,2,5,15,8,4703,7,,,,
266121,Unlock!: Heroic Adventures,2018,1,6,60,10,1835,7,,,,
35570,Tinners' Trail,2008,3,4,90,13,3811,7,,,,
242639,Treasure Island,2018,2,5,45,10,3747,7,,,,
161417,Red7,2014,2,4,30,9,12692,6,,,,
293141,King of Tokyo: Dark Edition,2020,2,6,30,8,1854,7,,,,
230244,Black Angel,2019,1,4,120,12,3027,7,,,,
103886,Star Wars: The Card Game,2012,2,2,60,10,5328,7,,,,
137269,Spyrium,2013,2,5,75,12,5776,7,,,,
82421,Summoner Wars: Phoenix Elves vs Tundra Orcs,2009,2,4,30,9,2559,7,,,,
231581,AuZtralia,2018,1,4,120,13,3093,7,,,,
190082,Whitehall Mystery,2017,2,4,60,13,2353,7,,,,
191051,Outlive,2017,2,4,110,14,3581,7,,,,
41066,Virgin Queen,2012,2,6,420,12,1553,8,,,,
94,Union Pacific,1999,2,6,90,12,4177,7,,,,
249381,The Estates,2018,2,5,60,10,2551,7,,,,
265402,In the Hall of the Mountain King,2019,2,5,90,12,2029,7,,,,
139898,Brew Crafters,2013,2,5,90,12,2802,7,,,,
132028,Conflict of Heroes: Awakening the Bear! - Operation Barbarossa 1941 (Second Edition),2012,2,4,180,13,1717,7,,,,
12891,Friedrich,2004,3,4,210,12,2506,7,,,,
156689,Legendary: A Marvel Deck Building Game - Villains,2014,1,5,45,14,2544,7,,,,
119788,Hyperborea,2014,2,6,150,14,4393,7,,,,
12902,Carcassonne: The City,2004,2,4,45,8,4210,7,,,,
304420,Bonfire,2020,1,4,100,12,1585,7,,,,
158435,Dogs of War,2014,3,5,75,14,2536,7,,,,
194879,Not Alone,2016,2,7,45,10,7959,7,,,,
45,Perudo,1800,2,6,30,8,12606,6,,,,
51,Ricochet Robots,1999,1,99,30,10,8014,7,,,,
255692,New Frontiers,2018,2,5,75,14,2189,7,,,,
82420,Summoner Wars: Guild Dwarves vs Cave Goblins,2009,2,4,30,9,2329,7,,,,
197443,Fugitive,2017,2,2,20,10,3922,7,,,,
155362,Ca$h 'n Guns (Second Edition),2014,4,8,30,10,12627,6,,,,
295486,My City,2020,2,4,30,10,1722,7,,,,
175117,Celestia,2015,2,6,30,8,8395,6,,,,
53953,Thunderstone,2009,1,5,60,12,10086,6,,,,
204516,878 Vikings: Invasions of England,2017,2,4,120,12,2491,7,,,,
1041,San Marco,2001,3,4,90,10,4241,7,,,,
2181,Bridge,1925,4,4,60,12,2891,7,,,,
1345,Genoa,2001,2,5,120,12,5910,7,,,,
151004,Smash Up: Science Fiction Double Feature,2014,2,2,45,12,3677,7,,,,
8125,Santiago,2003,3,5,75,10,4822,7,,,,
129948,The Palaces of Carrara,2012,2,4,60,10,4066,7,,,,
9440,Maharaja: The Game of Palace Building in India,2004,2,5,90,12,4872,7,,,,
26566,Homesteaders,2009,2,4,90,14,3482,7,,,,
29368,Last Night on Earth: The Zombie Game,2007,2,6,90,12,13531,6,,,,
26990,Container,2007,3,5,90,12,4381,7,,,,
122298,Morels,2012,2,2,30,10,7289,7,,,,
154458,Akrotiri,2014,2,2,45,13,3632,7,,,,
65901,Age of Industry,2010,2,5,120,13,2857,7,,,,
218333,Rhino Hero: Super Battle,2017,2,4,20,5,3467,7,,,,
148319,Tragedy Looper,2011,2,4,120,13,3974,7,,,,
284435,Nova Luna,2019,1,4,60,8,2767,7,,,,
177678,Signorie,2015,2,4,120,12,2635,7,,,,
27976,Heroscape Master Set: Swarm of the Marro,2007,2,4,60,8,2267,7,,,,
108784,Ascension: Storm of Souls,2011,1,4,30,13,3379,7,,,,
37380,Roll Through the Ages: The Bronze Age,2008,1,4,45,8,11497,6,,,,
13642,Louis XIV,2005,2,4,100,12,5343,7,,,,
98351,Core Worlds,2011,2,5,120,10,3973,7,,,,
198830,Heroes of Land,,,,,,,,,,,
214887,CO₂: Second Chance,2018,1,4,120,12,2125,7,,,,
15512,Diamant,2005,3,8,30,8,17088,6,,,,
65244,Forbidden Island,2010,2,4,30,10,42018,6,,,,
284378,Kanban EV,2020,1,4,180,14,965,8,,,,
106217,Hawaii,2011,2,5,90,13,4192,7,,,,
191977,The Castles of Burgundy: The Card Game,2016,1,4,60,12,5804,7,,,,
491,Web of Power,2000,3,5,60,12,3350,7,,,,
91514,Rhino Hero,2011,2,5,15,5,8368,6,,,,
98229,Pictomania,2011,3,6,25,9,3242,7,,,,
108906,Thunder Alley,2014,2,7,90,10,3139,7,,,,
16747,Tumblin-Dice,2004,2,4,45,13,3891,7,,,,
223953,Kitchen Rush,2017,1,4,45,12,2750,7,,,,
179172,Unfair,2017,2,5,125,14,3613,7,,,,
217780,Gentes,2017,1,4,90,12,2391,7,,,,
195137,Catacombs (Third Edition),2015,2,5,90,14,2241,7,,,,
202408,Adrenaline,2016,3,5,60,12,5541,7,,,,
66356,Dungeons & Dragons: Wrath of Ashardalon Board Game,2011,1,5,60,12,5858,7,,,,
201921,Tiny Epic Quest,2017,1,4,60,14,6102,7,,,,
52461,Legacy: The Testament of Duke de Crecy,2013,1,4,60,8,4010,7,,,,
41,Can't Stop,1980,2,4,30,9,13262,6,,,,
234671,Pandemic: Rising Tide,2017,2,5,45,8,2081,7,,,,
240,Britannia,1986,3,5,300,12,4039,7,,,,
172047,The Others,2016,2,5,90,14,3328,7,,,,
160851,Lanterns: The Harvest Festival,2015,2,4,30,8,9610,6,,,,
207243,The City of Kings,2018,1,4,180,14,2044,7,,,,
244115,Shards of Infinity,2018,2,4,30,10,2431,7,,,,
176165,Dale of Merchants,2015,2,4,30,10,3804,7,,,,
30645,Tammany Hall,2007,3,5,90,12,3391,7,,,,
169124,Flick 'em Up!,2015,2,10,45,7,7703,6,,,,
195560,Wasteland Express Delivery Service,2017,2,5,120,13,2710,7,,,,
904,Dream Factory,2000,2,5,60,10,5080,7,,,,
8051,Attika,2003,2,4,60,10,6331,7,,,,
251678,Railroad Ink: Blazing Red Edition,2018,1,6,30,8,3782,7,,,,
262211,Cloudspire,2019,1,4,180,13,1411,8,,,,
202670,Ticket to Ride: Rails & Sails,2016,2,5,120,10,2967,7,,,,
207830,5-Minute Dungeon,2017,2,5,30,8,6644,7,,,,
239464,Palm Island,2018,1,2,15,10,3475,7,,,,
296912,Fort,2020,2,4,40,10,2722,7,,,,
11825,Empire of the Sun,2005,1,2,360,12,1418,8,,,,
69779,Polis: Fight for the Hegemony,2012,2,2,120,12,2106,7,,,,
1465,Wizard,1984,3,6,45,10,8365,6,,,,
27588,Zooloretto,2007,2,5,45,8,13900,6,,,,
147151,Concept,2013,4,12,40,10,15427,6,,,,
95064,Ascension: Return of the Fallen,2011,1,2,30,13,3150,7,,,,
280480,Crystal Palace,2019,2,5,150,14,1941,7,,,,
2093,Mahjong,1850,3,4,120,8,6456,7,,,,
131260,Qwixx,2012,2,5,15,8,9507,6,,,,
171669,Discoveries: The Journals of Lewis and Clark,2015,2,4,60,14,4430,7,,,,
281442,Trismegistus: The Ultimate Formula,2019,1,4,120,14,2033,7,,,,
158275,Marvel Dice Masters: Uncanny X-Men,2014,2,2,60,14,3694,7,,,,
38054,Snow Tails,2008,2,5,60,10,6018,6,,,,
59946,Dungeons & Dragons: Castle Ravenloft Board Game,2010,1,5,60,12,8445,6,,,,
203427,Fabled Fruit,2016,2,5,30,8,5058,7,,,,
554,La Città,2000,2,5,120,12,5089,7,,,,
174570,Legendary Encounters: A Predator Deck Building Game,2015,1,5,45,17,2428,7,,,,
252153,Tang Garden,2020,1,4,60,14,2112,7,,,,
180593,The Bloody Inn,2015,1,4,60,14,6186,6,,,,
19600,Antike,2005,2,6,120,12,4580,7,,,,
256570,Crown of Emara,2018,1,4,75,12,2230,7,,,,
125678,DC Comics Deck-Building Game,2012,2,5,45,15,6313,7,,,,
939,Star Wars: The Queen's Gambit,2000,2,4,120,12,2096,7,,,,
216459,The Lost Expedition,2017,1,5,50,14,4833,7,,,,
193214,Meeple Circus,2017,2,5,45,8,4191,7,,,,
161866,Zombicide Season 3: Rue Morgue,2015,1,12,60,14,2448,7,,,,
131646,Merchant of Venus (Second Edition),2012,1,4,240,14,3592,7,,,,
247367,Air,,,,,,,,,,,
227460,Hannibal & Hamilcar,2018,2,2,200,12,1185,8,,,,
154086,Gold West,2015,2,4,60,13,2358,7,,,,
219215,Werewords,2017,4,10,10,8,3500,7,,,,
224,History of the World,1991,3,6,270,12,4365,7,,,,
168917,Smash Up: Pretty Pretty Smash Up,2015,2,2,45,14,3192,7,,,,
72225,CO₂,2012,1,5,120,12,3699,7,,,,
66505,The Speicherstadt,2010,2,5,45,8,4760,7,,,,
234477,Battle for Rokugan,2017,2,5,90,14,2368,7,,,,
180680,Automobiles,2016,2,5,75,10,2640,7,,,,
85897,Thunderstone: Dragonspire,2011,1,5,45,12,2637,7,,,,
25669,Qwirkle,2006,2,4,45,6,16117,6,,,,
165838,Space Hulk (Fourth Edition),2014,2,2,60,12,1574,7,,,,
72287,Mr. Jack Pocket,2010,2,2,15,14,7575,6,,,,
182340,Star Trek: Frontiers,2016,1,4,240,14,1532,7,,,,
56692,Parade,2007,2,6,45,12,5935,6,,,,
212402,The Grimm Forest,2018,2,4,60,14,4393,7,,,,
271518,Disney Villainous: Wicked to the Core,2019,2,3,60,10,2022,7,,,,
239942,Black Rose Wars,2019,1,4,90,14,1578,8,,,,
200077,Mint Works,2017,1,4,20,13,4926,7,,,,
89409,BattleCON: War of Indines,2010,2,4,60,9,1768,7,,,,
104363,Rex: Final Days of an Empire,2012,3,6,180,14,4226,7,,,,
15817,Manila,2005,3,5,60,10,5498,6,,,,
150999,Valley of the Kings,2014,2,4,45,14,4239,7,,,,
156776,Warhammer 40,,,,,,,,,,,
218479,Cerebria: The Inside World,2018,1,4,120,14,1685,7,,,,
220517,The Shipwreck Arcana,2017,2,5,30,12,2099,7,,,,
207691,Railroad Revolution,2016,2,4,90,12,2415,7,,,,
222514,Batman: Gotham City Chronicles,2019,2,4,90,14,2126,7,,,,
104710,Wiz-War (Eighth Edition),2012,2,4,60,14,4645,7,,,,
204027,Cottage Garden,2016,1,4,60,8,6992,6,,,,
160018,Smash Up: Monster Smash,2014,2,2,45,12,2890,7,,,,
552,Bus,1999,3,5,120,14,2029,7,,,,
197405,Tak,2017,2,2,60,12,2072,7,,,,
157403,Black Fleet,2014,3,4,60,14,4929,7,,,,
248490,Atlantis Rising (Second Edition),2019,1,7,120,10,1542,7,,,,
244608,Menara,2018,1,4,60,8,2114,7,,,,
204472,Sub Terra,2017,1,6,60,10,2946,7,,,,
200954,Fields of Green,2016,2,4,45,12,3190,7,,,,
178336,World's Fair 1893,2016,2,4,45,10,3182,7,,,,
214029,SpaceCorp,2018,1,4,240,12,1712,7,,,,
230080,Majesty: For the Realm,2017,2,4,40,7,5088,6,,,,
45986,Stronghold,2009,2,4,120,10,3380,7,,,,
272738,Jaws,2019,2,4,60,12,2892,7,,,,
1301,Netrunner,1996,2,2,45,10,2328,7,,,,
66056,Rivals for Catan,2010,2,2,120,10,5882,6,,,,
185589,Islebound,2016,2,4,120,13,3112,7,,,,
60,Vinci,1999,3,6,90,14,3943,7,,,,
22825,Tide of Iron,2007,2,4,120,12,3739,7,,,,
216600,Fantastic Factories,2019,1,5,60,14,2080,7,,,,
141517,A Study in Emerald,2013,2,5,90,13,3120,7,,,,
1822,Wilderness War,2001,2,2,180,12,1686,7,,,,
258210,Blitzkrieg!: World War Two in 20 Minutes,2019,1,2,45,14,1639,7,,,,
293014,Nidavellir,2020,2,5,60,10,1434,7,,,,
245961,Fleet: The Dice Game,2018,1,4,45,8,1532,7,,,,
75449,Firenze,2010,2,4,60,12,2749,7,,,,
157809,Nations: The Dice Game,2014,1,4,40,14,4905,6,,,,
218121,Dice Hospital,2018,1,4,90,10,3095,7,,,,
1382,Winner's Circle,2001,2,6,60,10,5054,6,,,,
